Age,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,HomePlanet,Destination,VIP,CryoSleep,Transported,cabin_group,cabin_number,cabin_side,passenger_group_size,RoomService_customer,FoodCourt_customer,ShoppingMall_customer,Spa_customer,VRDeck_customer
21.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,False,True,False,G,37,S,1,False,False,False,False,False
43.0,0.0,0.0,0.0,0.0,0.0,Mars,TRAPPIST-1e,False,True,True,G,734,S,2,False,False,False,False,False
14.0,0.0,0.0,0.0,0.0,0.0,Mars,55 Cancri e,False,True,True,F,47,S,2,False,False,False,False,False
46.0,0.0,3571.0,0.0,0.0,7.0,Europa,55 Cancri e,False,False,True,C,6,P,2,False,True,False,False,True
33.0,0.0,86.0,796.0,584.0,10912.0,Europa,TRAPPIST-1e,False,False,False,C,6,P,2,False,True,True,True,True
21.0,2947.0,0.0,287.0,27.0,0.0,Mars,TRAPPIST-1e,False,False,False,D,8,P,1,True,False,True,True,False
33.0,0.0,1.0,0.0,8620.0,1063.0,Europa,TRAPPIST-1e,False,False,False,C,10,S,1,False,True,False,True,True
47.0,0.0,0.0,0.0,0.0,0.0,Earth,PSO J318.5-22,False,True,False,G,38,S,1,False,False,False,False,False
54.0,0.0,0.0,0.0,0.0,0.0,unknown,55 Cancri e,False,True,True,C,11,S,1,False,False,False,False,False
30.0,335.0,695.0,541.0,0.0,0.0,Earth,TRAPPIST-1e,False,False,False,F,53,P,1,True,True,True,False,False
29.0,272.0,615.0,0.0,0.0,1.0,Earth,TRAPPIST-1e,False,False,False,G,42,P,1,True,True,False,False,True
21.0,702.0,172.0,408.0,2.0,6.0,Earth,TRAPPIST-1e,False,False,True,F,54,P,1,True,True,True,True,True
24.0,0.0,0.0,0.0,0.0,0.0,Europa,TRAPPIST-1e,False,True,True,A,3,S,1,False,False,False,False,False
21.0,1664.0,0.0,0.0,0.0,0.0,Mars,55 Cancri e,False,False,False,F,49,S,2,True,False,False,False,False
60.0,0.0,0.0,0.0,0.0,0.0,Mars,TRAPPIST-1e,False,True,True,F,49,S,2,False,False,False,False,False
22.0,0.0,0.0,313.0,299.0,92.0,Earth,TRAPPIST-1e,False,False,False,F,50,S,1,False,False,True,True,True
26.0,0.0,4810.0,0.0,981.0,2054.0,Europa,TRAPPIST-1e,False,False,False,E,16,S,1,False,True,False,True,True
26.0,66.0,29.0,0.0,0.0,803.0,Earth,TRAPPIST-1e,False,False,False,F,56,P,1,True,True,False,False,True
28.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,False,True,True,G,43,P,1,False,False,False,False,False
39.0,0.0,0.0,0.0,0.0,0.0,Europa,TRAPPIST-1e,False,True,True,D,8,S,1,False,False,False,False,False
13.0,118.0,0.0,0.0,754.0,1.0,Earth,TRAPPIST-1e,False,False,False,F,51,S,1,True,False,False,True,True
47.0,0.0,231.0,592.0,0.0,0.0,Earth,55 Cancri e,False,False,True,F,52,S,1,False,True,True,False,False
63.0,0.0,25.0,128.0,0.0,1240.0,Earth,TRAPPIST-1e,False,False,False,F,59,P,1,False,True,True,False,True
27.0,0.0,0.0,0.0,0.0,0.0,Europa,55 Cancri e,False,True,True,D,9,S,1,False,False,False,False,False
50.0,44.0,2390.0,0.0,53.0,0.0,Earth,55 Cancri e,False,False,True,F,61,P,1,True,True,False,True,False
35.0,0.0,0.0,0.0,888.0,0.0,Earth,TRAPPIST-1e,False,False,False,G,734,S,2,False,False,False,True,False
45.0,0.0,97.0,0.0,14.0,333.0,Earth,TRAPPIST-1e,False,False,False,G,45,P,2,False,True,False,True,True
19.0,0.0,0.0,2078.0,0.0,0.0,Earth,TRAPPIST-1e,False,False,True,F,63,P,1,False,False,True,False,False
21.0,0.0,918.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,False,False,True,F,54,S,1,False,True,False,False,False
29.0,0.0,0.0,0.0,0.0,0.0,Earth,PSO J318.5-22,False,True,True,G,46,P,2,False,False,False,False,False
22.0,146.0,654.0,1.0,0.0,2.0,Earth,TRAPPIST-1e,False,False,True,F,64,P,2,True,True,True,False,True
14.0,0.0,0.0,0.0,0.0,0.0,Europa,TRAPPIST-1e,False,True,True,E,16,P,2,False,False,False,False,False
42.0,0.0,0.0,0.0,0.0,0.0,Europa,55 Cancri e,False,True,True,E,16,P,2,False,False,False,False,False
57.0,3.0,1281.0,29.0,162.0,13.0,Earth,55 Cancri e,False,False,False,F,65,P,1,True,True,True,True,True
39.0,0.0,0.0,0.0,0.0,0.0,Europa,55 Cancri e,False,True,True,G,734,S,2,False,False,False,False,False
28.0,0.0,587.0,32.0,6.0,1460.0,Europa,TRAPPIST-1e,False,False,False,B,12,P,2,False,True,True,True,True
19.0,0.0,0.0,0.0,0.0,828.0,Earth,55 Cancri e,False,False,False,F,55,S,1,False,False,False,False,True
19.0,0.0,0.0,0.0,0.0,0.0,Europa,55 Cancri e,False,True,True,C,12,S,1,False,False,False,False,False
26.0,0.0,4458.0,0.0,1157.0,262.0,Europa,55 Cancri e,False,False,True,B,7,S,3,False,True,False,True,True
17.0,0.0,0.0,0.0,0.0,0.0,Europa,TRAPPIST-1e,False,True,True,B,7,S,3,False,False,False,False,False
9.0,0.0,0.0,0.0,0.0,0.0,Europa,55 Cancri e,False,False,True,B,7,S,3,False,False,False,False,False
40.0,0.0,6500.0,88.0,1090.0,0.0,Europa,TRAPPIST-1e,False,False,True,D,10,S,1,False,True,True,True,False
50.0,0.0,0.0,0.0,0.0,0.0,Europa,TRAPPIST-1e,False,True,True,B,8,S,1,False,False,False,False,False
24.0,90.0,2.0,1324.0,17.0,0.0,Earth,TRAPPIST-1e,False,False,True,G,47,P,1,True,True,True,True,False
57.0,0.0,0.0,0.0,0.0,0.0,Europa,55 Cancri e,False,True,True,A,3,P,1,False,False,False,False,False
16.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,False,True,False,G,734,S,1,False,False,False,False,False
23.0,0.0,0.0,15.0,0.0,1370.0,Earth,TRAPPIST-1e,False,False,False,F,67,P,1,False,False,True,False,True
23.0,0.0,0.0,0.0,0.0,0.0,unknown,TRAPPIST-1e,False,True,True,G,41,S,1,False,False,False,False,False
28.0,0.0,422.0,0.0,1851.0,5166.0,Europa,TRAPPIST-1e,False,False,False,E,18,S,1,False,True,False,True,True
23.0,0.0,584.0,0.0,20.0,2469.0,Europa,55 Cancri e,False,False,False,C,7,P,1,False,True,False,True,True
23.0,368.0,175.0,259.0,1.0,101.0,Earth,TRAPPIST-1e,False,False,False,E,19,S,1,True,True,True,True,True
18.0,0.0,0.0,1359.0,0.0,0.0,Earth,TRAPPIST-1e,False,False,True,F,59,S,1,False,False,True,False,False
18.0,1194.0,0.0,157.0,6.0,0.0,Earth,TRAPPIST-1e,False,False,False,F,60,S,1,True,False,True,True,False
67.0,0.0,230.0,0.0,4476.0,241.0,Europa,TRAPPIST-1e,False,False,False,G,734,S,1,False,True,False,True,True
60.0,7.0,540.0,1.0,0.0,4.0,Earth,PSO J318.5-22,False,False,True,F,68,P,4,True,True,True,False,True
27.0,0.0,0.0,0.0,0.0,0.0,Earth,55 Cancri e,False,True,True,G,50,P,4,False,False,False,False,False
49.0,331.0,0.0,0.0,318.0,0.0,Earth,55 Cancri e,False,False,True,F,68,P,4,True,False,False,True,False
0.0,0.0,0.0,0.0,0.0,0.0,Earth,55 Cancri e,False,False,True,G,50,P,4,False,False,False,False,False
26.0,386.0,0.0,74.0,0.0,1330.0,Earth,55 Cancri e,False,False,False,G,51,P,1,True,False,True,False,True
35.0,0.0,0.0,0.0,0.0,0.0,unknown,PSO J318.5-22,False,True,True,G,42,S,1,False,False,False,False,False
24.0,0.0,2628.0,0.0,170.0,0.0,Europa,TRAPPIST-1e,False,False,True,B,9,S,2,False,True,False,True,False
20.0,0.0,0.0,0.0,0.0,0.0,Europa,TRAPPIST-1e,False,True,True,B,9,S,2,False,False,False,False,False
18.0,0.0,2.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,False,False,False,G,44,S,2,False,True,False,False,False
21.0,0.0,5.0,3.0,0.0,0.0,Earth,TRAPPIST-1e,False,False,False,G,44,S,2,False,True,True,False,False
59.0,1018.0,0.0,209.0,0.0,0.0,unknown,TRAPPIST-1e,True,False,False,F,61,S,1,True,False,True,False,False
13.0,0.0,0.0,0.0,0.0,0.0,Earth,PSO J318.5-22,False,True,False,G,45,S,1,False,False,False,False,False
43.0,0.0,0.0,0.0,0.0,0.0,Earth,55 Cancri e,False,True,False,G,53,P,1,False,False,False,False,False
29.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,False,True,False,G,47,S,1,False,False,False,False,False
19.0,17.0,0.0,784.0,0.0,2.0,Earth,TRAPPIST-1e,False,False,True,G,734,S,1,True,False,True,False,True
2.0,0.0,0.0,0.0,0.0,0.0,Europa,TRAPPIST-1e,False,False,True,C,14,S,3,False,False,False,False,False
32.0,247.0,4651.0,0.0,46.0,202.0,Europa,TRAPPIST-1e,False,False,True,C,14,S,3,True,True,False,True,True
33.0,443.0,317.0,0.0,148.0,1260.0,Europa,TRAPPIST-1e,False,False,False,C,14,S,3,True,True,False,True,True
25.0,0.0,0.0,251.0,0.0,552.0,Earth,TRAPPIST-1e,False,False,False,F,72,P,1,False,False,True,False,True
29.0,0.0,0.0,0.0,0.0,0.0,Mars,55 Cancri e,False,True,True,F,73,P,1,False,False,False,False,False
29.0,5715.0,2.0,211.0,1476.0,0.0,Mars,TRAPPIST-1e,False,False,False,F,62,S,1,True,True,True,True,False
44.0,695.0,1.0,16.0,0.0,0.0,Earth,TRAPPIST-1e,False,False,False,F,74,P,1,True,True,True,False,False
2.0,0.0,0.0,0.0,0.0,0.0,Mars,55 Cancri e,False,True,True,F,63,S,3,False,False,False,False,False
19.0,417.0,349.0,634.0,3.0,1057.0,Mars,TRAPPIST-1e,False,False,True,F,63,S,3,True,True,True,True,True
0.0,0.0,0.0,0.0,0.0,0.0,Mars,55 Cancri e,False,False,True,F,63,S,3,False,False,False,False,False
18.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,False,True,True,G,48,S,1,False,False,False,False,False
38.0,0.0,0.0,0.0,0.0,0.0,Europa,55 Cancri e,False,True,True,B,10,S,1,False,False,False,False,False
5.0,0.0,0.0,0.0,0.0,0.0,Earth,PSO J318.5-22,False,True,False,G,57,P,1,False,False,False,False,False
31.0,121.0,0.0,0.0,274.0,907.0,Earth,PSO J318.5-22,False,False,False,F,76,P,1,True,False,False,True,True
30.0,0.0,0.0,0.0,0.0,0.0,Mars,TRAPPIST-1e,False,True,False,E,21,S,1,False,False,False,False,False
15.0,0.0,0.0,0.0,0.0,0.0,Earth,55 Cancri e,False,True,True,G,59,P,1,False,False,False,False,False
27.0,434.0,0.0,1434.0,0.0,0.0,Mars,TRAPPIST-1e,False,False,False,F,64,S,1,True,False,True,False,False
22.0,142.0,2876.0,202.0,3.0,0.0,Mars,TRAPPIST-1e,False,False,True,D,12,P,1,True,True,True,True,False
14.0,0.0,0.0,0.0,0.0,0.0,Earth,PSO J318.5-22,False,True,True,G,60,P,1,False,False,False,False,False
23.0,2001.0,0.0,2975.0,0.0,0.0,Mars,TRAPPIST-1e,False,False,False,F,78,P,1,True,False,True,False,False
18.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,False,True,True,G,734,S,1,False,False,False,False,False
36.0,0.0,0.0,0.0,0.0,0.0,Europa,55 Cancri e,False,True,True,B,15,P,1,False,False,False,False,False
41.0,0.0,1198.0,0.0,124.0,572.0,Earth,TRAPPIST-1e,False,False,False,F,65,S,1,False,True,False,True,True
50.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,False,True,True,G,50,S,2,False,False,False,False,False
32.0,0.0,0.0,0.0,0.0,0.0,Earth,PSO J318.5-22,False,True,True,G,50,S,2,False,False,False,False,False
26.0,148.0,0.0,453.0,0.0,88.0,Earth,PSO J318.5-22,False,False,False,F,66,S,1,True,False,True,False,True
15.0,358.0,212.0,33.0,0.0,112.0,Earth,TRAPPIST-1e,False,False,False,F,67,S,1,True,True,True,False,True
33.0,0.0,36.0,0.0,280.0,417.0,Earth,55 Cancri e,False,False,True,F,68,S,1,False,True,False,True,True
27.0,0.0,0.0,0.0,685.0,21.0,Earth,55 Cancri e,False,False,False,G,51,S,1,False,False,False,True,True
26.0,2832.0,107.0,4447.0,15.0,4.0,Mars,TRAPPIST-1e,False,False,False,F,82,P,2,True,True,True,True,True
61.0,0.0,0.0,0.0,0.0,0.0,Mars,TRAPPIST-1e,False,True,True,F,82,P,2,False,False,False,False,False
24.0,0.0,0.0,592.0,177.0,58.0,Earth,TRAPPIST-1e,False,False,True,G,53,S,1,False,False,True,True,True
30.0,0.0,95.0,0.0,441.0,1023.0,Earth,TRAPPIST-1e,False,False,False,F,83,P,1,False,True,False,True,True
24.0,0.0,0.0,0.0,0.0,0.0,Mars,TRAPPIST-1e,False,True,True,F,84,P,1,False,False,False,False,False
24.0,0.0,5.0,0.0,2766.0,0.0,Earth,TRAPPIST-1e,False,False,False,F,85,P,1,False,True,False,True,False
41.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,False,True,False,G,62,P,1,False,False,False,False,False
20.0,0.0,0.0,558.0,0.0,230.0,Earth,TRAPPIST-1e,False,False,False,E,22,P,1,False,False,True,False,True
22.0,116.0,0.0,786.0,6.0,0.0,Earth,TRAPPIST-1e,False,False,True,G,54,S,1,True,False,True,True,False
63.0,0.0,1068.0,0.0,176.0,8188.0,Europa,55 Cancri e,False,False,False,C,15,S,1,False,True,False,True,True
18.0,17.0,215.0,4.0,5132.0,697.0,Europa,55 Cancri e,False,False,False,B,11,S,7,True,True,True,True,True
21.0,0.0,0.0,0.0,0.0,0.0,Europa,55 Cancri e,False,True,True,B,11,S,7,False,False,False,False,False
79.0,5649.0,235.0,7.0,2579.0,2175.0,Europa,TRAPPIST-1e,False,False,False,B,11,S,7,True,True,True,True,True
56.0,0.0,0.0,0.0,0.0,0.0,Europa,TRAPPIST-1e,False,True,True,B,11,S,7,False,False,False,False,False
13.0,0.0,0.0,0.0,0.0,0.0,Europa,TRAPPIST-1e,False,True,True,B,11,S,7,False,False,False,False,False
33.0,0.0,2491.0,6.0,1173.0,1059.0,Europa,TRAPPIST-1e,False,False,False,B,11,S,7,False,True,True,True,True
32.0,0.0,0.0,0.0,0.0,0.0,Europa,TRAPPIST-1e,False,True,True,B,11,S,7,False,False,False,False,False
31.0,198.0,0.0,591.0,0.0,164.0,Earth,TRAPPIST-1e,False,False,True,G,63,P,1,True,False,True,False,True
26.0,0.0,0.0,0.0,0.0,0.0,Europa,55 Cancri e,False,True,True,G,734,S,1,False,False,False,False,False
18.0,0.0,0.0,0.0,0.0,0.0,Europa,55 Cancri e,False,True,True,B,16,P,2,False,False,False,False,False
38.0,0.0,0.0,0.0,0.0,0.0,Europa,55 Cancri e,False,True,True,B,16,P,2,False,False,False,False,False
23.0,348.0,0.0,0.0,4.0,368.0,unknown,unknown,False,False,False,G,64,P,1,True,False,False,True,True
28.0,82.0,773.0,0.0,3693.0,140.0,Earth,TRAPPIST-1e,False,False,False,G,55,S,2,True,True,False,True,True
34.0,0.0,0.0,0.0,0.0,0.0,Earth,PSO J318.5-22,False,True,False,G,55,S,2,False,False,False,False,False
0.0,0.0,0.0,0.0,0.0,0.0,Earth,55 Cancri e,False,False,True,G,56,S,2,False,False,False,False,False
14.0,3.0,0.0,881.0,25.0,0.0,Earth,TRAPPIST-1e,False,False,True,G,56,S,2,True,False,True,True,False
23.0,13.0,747.0,0.0,0.0,128.0,Earth,TRAPPIST-1e,False,False,False,G,65,P,1,True,True,False,False,True
49.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,False,True,False,G,66,P,1,False,False,False,False,False
14.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,False,True,False,G,57,S,1,False,False,False,False,False
18.0,391.0,44.0,356.0,0.0,0.0,Earth,TRAPPIST-1e,False,False,False,E,23,P,1,True,True,True,False,False
27.0,69.0,5728.0,0.0,0.0,987.0,Europa,PSO J318.5-22,True,False,True,C,9,P,1,True,True,False,False,True
48.0,0.0,111.0,0.0,1508.0,0.0,Earth,TRAPPIST-1e,False,False,False,E,24,P,1,False,True,False,True,False
31.0,0.0,11003.0,552.0,8157.0,5688.0,Europa,55 Cancri e,True,False,False,B,17,P,2,False,True,True,True,True
61.0,1.0,608.0,0.0,3835.0,1.0,Europa,55 Cancri e,False,False,False,B,17,P,2,True,True,False,True,True
18.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,False,True,True,G,59,S,1,False,False,False,False,False
45.0,0.0,0.0,0.0,0.0,0.0,Mars,TRAPPIST-1e,False,True,True,F,69,S,1,False,False,False,False,False
22.0,28.0,420.0,36.0,6011.0,3.0,Mars,TRAPPIST-1e,False,False,False,D,13,S,1,True,True,True,True,True
30.0,1056.0,0.0,0.0,0.0,0.0,Mars,TRAPPIST-1e,True,False,False,D,14,S,2,True,False,False,False,False
30.0,1770.0,0.0,0.0,13.0,0.0,Mars,TRAPPIST-1e,False,False,False,D,14,S,2,True,False,False,True,False
32.0,0.0,0.0,0.0,0.0,0.0,unknown,55 Cancri e,True,True,True,D,15,S,1,False,False,False,False,False
43.0,353.0,896.0,0.0,0.0,2.0,Mars,TRAPPIST-1e,True,False,True,D,13,P,1,True,True,False,False,True
17.0,177.0,0.0,0.0,310.0,7.0,Earth,55 Cancri e,False,False,False,F,89,P,1,True,False,False,True,True
23.0,0.0,21.0,0.0,0.0,1699.0,Earth,TRAPPIST-1e,False,False,False,G,69,P,3,False,True,False,False,True
20.0,0.0,465.0,0.0,5.0,223.0,Earth,TRAPPIST-1e,False,False,False,F,90,P,3,False,True,False,True,True
39.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,False,True,False,G,69,P,3,False,False,False,False,False
35.0,1134.0,113.0,52.0,0.0,0.0,Mars,TRAPPIST-1e,False,False,False,E,25,P,1,True,True,True,False,False
31.0,0.0,0.0,1116.0,2.0,0.0,Mars,TRAPPIST-1e,False,False,False,F,71,S,1,False,False,True,True,False
21.0,0.0,150.0,0.0,567.0,0.0,Earth,55 Cancri e,False,False,False,F,72,S,1,False,True,False,True,False
16.0,691.0,0.0,101.0,140.0,0.0,Earth,TRAPPIST-1e,False,False,False,F,91,P,1,True,False,True,True,False
60.0,0.0,7255.0,5952.0,1537.0,0.0,Europa,TRAPPIST-1e,False,False,True,C,11,P,1,False,True,True,True,False
18.0,0.0,157.0,0.0,352.0,60.0,Earth,TRAPPIST-1e,False,False,False,F,92,P,1,False,True,False,True,True
42.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,False,True,False,G,60,S,1,False,False,False,False,False
68.0,0.0,0.0,0.0,0.0,0.0,Europa,55 Cancri e,False,True,True,B,18,P,3,False,False,False,False,False
22.0,0.0,1170.0,0.0,5467.0,1241.0,Europa,55 Cancri e,False,False,False,B,18,P,3,False,True,False,True,True
59.0,0.0,0.0,0.0,0.0,0.0,Europa,TRAPPIST-1e,False,True,True,B,18,P,3,False,False,False,False,False
27.0,8.0,3584.0,0.0,13.0,57.0,Europa,TRAPPIST-1e,False,False,True,B,19,P,1,True,True,False,True,True
37.0,1094.0,2.0,26.0,34.0,1.0,Mars,TRAPPIST-1e,False,False,False,F,96,P,3,True,True,True,True,True
3.0,0.0,0.0,0.0,0.0,0.0,Mars,TRAPPIST-1e,False,True,True,F,96,P,3,False,False,False,False,False
31.0,0.0,0.0,0.0,0.0,0.0,Mars,TRAPPIST-1e,False,True,True,F,96,P,3,False,False,False,False,False
31.0,417.0,0.0,7185.0,562.0,792.0,Europa,TRAPPIST-1e,False,False,True,E,26,P,1,True,False,True,True,True
29.0,0.0,4118.0,0.0,715.0,3139.0,Europa,TRAPPIST-1e,False,False,True,C,16,S,1,False,True,False,True,True
20.0,2.0,10116.0,0.0,2.0,225.0,Europa,55 Cancri e,False,False,True,A,5,S,2,True,True,False,True,True
46.0,0.0,0.0,0.0,0.0,0.0,Europa,55 Cancri e,False,True,True,A,5,S,2,False,False,False,False,False
29.0,0.0,1026.0,0.0,16.0,0.0,Earth,TRAPPIST-1e,False,False,True,F,75,S,1,False,True,False,True,False
43.0,0.0,0.0,0.0,0.0,0.0,Mars,TRAPPIST-1e,False,True,True,F,97,P,1,False,False,False,False,False
17.0,1483.0,10.0,0.0,0.0,0.0,Mars,TRAPPIST-1e,False,False,False,F,76,S,1,True,True,False,False,False
47.0,4.0,891.0,0.0,2962.0,3656.0,Europa,TRAPPIST-1e,False,False,False,B,20,P,1,True,True,False,True,True
45.0,0.0,0.0,0.0,0.0,0.0,Mars,TRAPPIST-1e,False,True,True,F,77,S,1,False,False,False,False,False
17.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,False,True,True,G,62,S,1,False,False,False,False,False
10.0,0.0,0.0,0.0,0.0,0.0,Earth,55 Cancri e,False,False,True,G,63,S,2,False,False,False,False,False
56.0,46.0,11.0,0.0,622.0,0.0,Earth,PSO J318.5-22,False,False,False,G,63,S,2,True,True,False,True,False
39.0,382.0,0.0,22.0,467.0,0.0,Earth,TRAPPIST-1e,False,False,False,F,78,S,2,True,False,True,True,False
40.0,7.0,0.0,840.0,26.0,0.0,Earth,PSO J318.5-22,False,False,False,F,78,S,2,True,False,True,True,False
40.0,0.0,0.0,0.0,0.0,0.0,Europa,TRAPPIST-1e,False,True,True,B,13,S,1,False,False,False,False,False
34.0,0.0,5637.0,45.0,1936.0,56.0,Europa,55 Cancri e,False,False,False,C,13,P,1,False,True,True,True,True
32.0,0.0,0.0,0.0,722.0,0.0,Earth,55 Cancri e,False,False,False,F,79,S,1,False,False,False,True,False
35.0,7.0,1043.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,False,False,False,F,98,P,1,True,True,False,False,False
32.0,2484.0,429.0,102.0,0.0,0.0,Mars,TRAPPIST-1e,True,False,False,D,15,P,2,True,True,True,False,False
26.0,1869.0,0.0,136.0,0.0,0.0,unknown,TRAPPIST-1e,True,False,False,F,99,P,2,True,False,True,False,False
25.0,1352.0,0.0,0.0,24.0,799.0,Earth,TRAPPIST-1e,False,False,False,F,80,S,2,True,False,False,True,True
26.0,0.0,0.0,0.0,77.0,715.0,unknown,TRAPPIST-1e,False,False,False,E,25,S,2,False,False,False,True,True
22.0,0.0,0.0,0.0,0.0,0.0,Europa,55 Cancri e,False,True,True,B,21,P,1,False,False,False,False,False
22.0,9.0,0.0,795.0,0.0,0.0,Earth,TRAPPIST-1e,False,False,True,F,81,S,1,True,False,True,False,False
24.0,757.0,0.0,0.0,32.0,0.0,Earth,TRAPPIST-1e,False,False,False,E,27,P,2,True,False,False,True,False
32.0,0.0,0.0,0.0,0.0,0.0,Earth,PSO J318.5-22,False,True,True,G,71,P,2,False,False,False,False,False
11.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,False,True,True,G,64,S,1,False,False,False,False,False
22.0,0.0,0.0,0.0,0.0,0.0,Mars,TRAPPIST-1e,False,True,True,E,26,S,1,False,False,False,False,False
19.0,0.0,0.0,0.0,0.0,0.0,Europa,TRAPPIST-1e,False,True,True,B,14,S,3,False,False,False,False,False
34.0,0.0,0.0,0.0,0.0,0.0,Europa,55 Cancri e,False,True,True,G,734,S,3,False,False,False,False,False
74.0,0.0,0.0,0.0,0.0,0.0,Europa,TRAPPIST-1e,False,True,True,B,14,S,3,False,False,False,False,False
42.0,0.0,0.0,0.0,0.0,0.0,Europa,TRAPPIST-1e,False,True,True,B,15,S,2,False,False,False,False,False
43.0,0.0,0.0,0.0,0.0,0.0,Europa,TRAPPIST-1e,False,True,True,B,15,S,2,False,False,False,False,False
55.0,210.0,185.0,188.0,59.0,73.0,Earth,TRAPPIST-1e,False,False,False,F,83,S,1,True,True,True,True,True
19.0,0.0,0.0,747.0,26.0,0.0,Earth,PSO J318.5-22,False,False,True,G,72,P,3,False,False,True,True,False
6.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,False,True,False,G,72,P,3,False,False,False,False,False
7.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,False,False,False,G,72,P,3,False,False,False,False,False
28.0,0.0,0.0,0.0,0.0,0.0,Europa,55 Cancri e,False,True,True,D,16,S,1,False,False,False,False,False
15.0,2156.0,0.0,0.0,59.0,2.0,Earth,TRAPPIST-1e,False,False,False,F,84,S,1,True,False,False,True,True
24.0,0.0,0.0,0.0,0.0,0.0,Earth,PSO J318.5-22,False,True,True,G,65,S,1,False,False,False,False,False
31.0,0.0,869.0,0.0,0.0,0.0,Earth,PSO J318.5-22,False,False,True,E,27,S,3,False,True,False,False,False
22.0,0.0,70.0,182.0,612.0,20.0,Earth,TRAPPIST-1e,False,False,True,F,85,S,3,False,True,True,True,True
1.0,0.0,0.0,0.0,0.0,0.0,Earth,55 Cancri e,False,False,True,G,66,S,3,False,False,False,False,False
50.0,0.0,0.0,0.0,0.0,0.0,Earth,unknown,False,True,False,G,67,S,1,False,False,False,False,False
34.0,865.0,0.0,257.0,0.0,35.0,Mars,TRAPPIST-1e,False,False,False,F,100,P,2,True,False,True,False,True
14.0,928.0,852.0,81.0,0.0,0.0,Mars,TRAPPIST-1e,False,False,False,F,100,P,2,True,True,True,False,False
19.0,4.0,10.0,0.0,1178.0,428.0,Earth,TRAPPIST-1e,False,False,False,E,28,P,2,True,True,False,True,True
27.0,0.0,654.0,22.0,146.0,4.0,Earth,TRAPPIST-1e,False,False,True,E,28,P,2,False,True,True,True,True
36.0,0.0,0.0,863.0,1.0,1.0,Earth,TRAPPIST-1e,False,False,False,F,101,P,1,False,False,True,True,True
34.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,False,True,False,G,734,S,1,False,False,False,False,False
25.0,0.0,0.0,0.0,0.0,0.0,Mars,55 Cancri e,False,True,True,F,86,S,2,False,False,False,False,False
36.0,0.0,0.0,0.0,0.0,0.0,unknown,TRAPPIST-1e,False,True,True,F,86,S,2,False,False,False,False,False
16.0,0.0,45.0,2.0,5183.0,170.0,Europa,TRAPPIST-1e,False,False,False,B,22,P,2,False,True,True,True,True
30.0,0.0,7972.0,0.0,0.0,4.0,Europa,55 Cancri e,False,False,True,B,22,P,2,False,True,False,False,True
37.0,0.0,10.0,544.0,9.0,299.0,Earth,PSO J318.5-22,False,False,False,F,87,S,1,False,True,True,True,True
15.0,0.0,0.0,0.0,0.0,0.0,Earth,55 Cancri e,False,True,True,G,69,S,1,False,False,False,False,False
36.0,0.0,0.0,38.0,9.0,943.0,Earth,TRAPPIST-1e,False,False,False,E,29,P,1,False,False,True,True,True
27.0,0.0,6.0,145.0,144.0,0.0,Mars,PSO J318.5-22,False,False,False,F,103,P,3,False,True,True,True,False
27.0,0.0,0.0,0.0,0.0,0.0,Mars,TRAPPIST-1e,False,True,True,F,103,P,3,False,False,False,False,False
12.0,0.0,0.0,0.0,0.0,0.0,Mars,TRAPPIST-1e,False,True,True,F,103,P,3,False,False,False,False,False
22.0,0.0,5.0,0.0,1619.0,0.0,Earth,TRAPPIST-1e,False,False,False,E,30,P,1,False,True,False,True,False
27.0,0.0,34.0,23.0,0.0,275.0,Earth,TRAPPIST-1e,False,False,False,G,74,P,1,False,True,True,False,True
13.0,0.0,0.0,0.0,0.0,0.0,Earth,TRAPPIST-1e,False,True,True,G,70,S,1,False,False,False,False,False
27.0,0.0,118.0,0.0,5.0,665.0,Earth,TRAPPIST-1e,False,False,False,E,28,S,2,False,True,False,True,True
